chunk_id,text,embedding
0,"Published as a conference paper at ICLR 2024 TOWARDS UNDERSTANDING SYCOPHANCY IN LANGUAGE MODELS Mrinank Sharma∗, Meg Tong∗, Tomasz Korbak, David Duvenaud Amanda Askell, Samuel R. Bowman, Newton Cheng, Esin Durmus, Zac Hatfield-Dodds, Scott R. Johnston, Shauna Kravec, Timothy Maxwell, Sam McCandlish, Kamal Ndousse, Oliver Rausch, Nicholas Schiefer, Da Yan, Miranda Zhang, Ethan Perez ABSTRACT Human feedback is commonly utilized to finetune AI assistants. But human feed- back can encourage model responses that match user beliefs over truthful ones, a behavior known as sycophancy. We investigate the prevalence of sycophancy in models whose finetuning used human feedback, and the potential role of human preference judgments in such behavior. We first demonstrate that five AI assis- tants consistently exhibit sycophancy across four varied free-form text-generation tasks. To understand if human preferences drive this broadly observed behavior, we analyze existing human preference data. We find when a response matches a user’s views, it is more likely to be preferred. Moreover, both humans and pref- erence models (PMs) prefer convincingly-written sycophantic responses over cor- rect ones a non-negligible fraction of the time. Optimizing model outputs against PMs also sometimes sacrifices truthfulness in favor of sycophancy. Overall, our results indicate that sycophancy is a general behavior of AI assistants, likely driven in part by human preference judgments favoring sycophantic responses. 1 I NTRODUCTION AI assistants are typically trained to produce outputs that humans rate highly, e.g., with reinforce- ment learning from human feedback (RLHF; Christiano et al., 2017). Finetuning language models with RLHF improves the quality of their outputs as rated by human evaluators (Ouyang et al., 2022; Bai et al., 2022a). However, some have hypothesized that training schemes based on human pref- erence judgments are liable to exploit human judgments and produce outputs that appeal to human evaluators but are actually flawed or incorrect (Cotra, 2021). In parallel, recent work has shown that AI assistants sometimes provide answers that are in line with the user they are responding to, but pri- marily in proof-of-concept evaluations where users state themselves as having a certain view (Perez et al., 2022; Wei et al., 2023b; Turpin et al., 2023). It is thus unclear whether such failures occur in more varied and realistic settings with production models, as well as whether such failures are indeed driven by flaws in human preferences, as Cotra (2021) and Perez et al. (2022) hypothesize. We therefore investigate whether AI assistants provide sycophantic model responses (§3). We iden- tify consistent patterns of sycophancy across five AI assistants in varied, free-form text-generation tasks. Specifically, we demonstrate that these AI assistants frequently wrongly admit mistakes when questioned by the user, give predictably biased feedback, and mimic errors made by the user. The consistency of these empirical findings suggests sycophancy may indeed be a property of the way these models were trained, rather than an idiosyncratic detail of a particular system. Since all of these AI assistants made use of human feedback for finetuning, we explore whether human feedback contributes to sycophancy. To do so,","[0.9746633172035217, 0.6564579010009766, -3.0471913814544678, -1.568150281906128, 1.3827437162399292, 0.07441840320825577, 1.5121784210205078, 0.14856012165546417, 0.19523850083351135, 0.43520089983940125, -0.45881640911102295, 0.2237573266029358, 1.5418072938919067, 1.6781197786331177, 0.43624934554100037, 0.07966353744268417, 0.13778233528137207, -0.33806750178337097, -0.4162139594554901, 0.8154882192611694, -1.075915813446045, 0.2114967256784439, -0.5705727338790894, -0.300220787525177, 0.14056535065174103, 1.027353286743164, -1.0728353261947632, -0.5360793471336365, 0.3077377676963806, 0.08962440490722656, 0.21331815421581268, 0.195700004696846, -0.11616054177284241, -0.2503493130207062, -1.0908143520355225, -0.6006348729133606, 1.081791639328003, -0.4202064573764801, -0.2940458655357361, 0.4129742681980133, 0.0383722297847271, 0.756147027015686, 0.4406929612159729, -1.1399941444396973, 0.007436156272888184, -0.17897433042526245, 0.6949886083602905, 0.4607290029525757, 0.7746713757514954, -0.5303897261619568, 0.4863588511943817, -0.6949480175971985, 0.11764918267726898, 0.5999192595481873, 1.430362343788147, 0.29791343212127686, 0.0809669941663742, 0.4371524155139923, 0.11370901018381119, -1.0232495069503784, 1.0666667222976685, 0.7748791575431824, -0.6868903040885925, 1.1237680912017822, 1.441826343536377, 0.24467772245407104, -0.6608544588088989, 1.100314974784851, -0.15911296010017395, -0.5717670917510986, -0.1199139952659607, -0.5961106419563293, -0.7247069478034973, 0.8259156346321106, -0.8902356028556824, -0.46846339106559753, -0.5878435373306274, -0.20094498991966248, 0.18325848877429962, 0.7880184650421143, 0.41154688596725464, -0.9468786120414734, 1.146051287651062, 0.5850675702095032, 0.4295930862426758, -0.3729516863822937, -0.4264083802700043, -0.3638755977153778, -1.178429126739502, 1.4960711002349854, 0.24964720010757446, -0.1848963052034378, 0.3424425423145294, -0.27037182450294495, -1.1355646848678589, 0.7964350581169128, -0.2054358571767807, -0.7222040891647339, -0.3804044723510742, -0.5332598090171814, -0.7928531765937805, 0.09174393117427826, -0.6943977475166321, 0.4804481565952301, 0.011159333400428295, 0.6707442998886108, 0.3574531376361847, 0.3069803714752197, -0.3757094740867615, -0.2431388795375824, -0.3318040668964386, 0.30467289686203003, -0.591862142086029, 0.28202295303344727, -0.11028073728084564, -0.5783894062042236, 0.2935759127140045, -0.3183955252170563, 0.3217054009437561, 1.0525485277175903, -0.8946936130523682, -0.6166790723800659, -0.7724128365516663, 0.21033161878585815, -0.4581737220287323, 0.650819718837738, -0.7975924611091614, -0.4088672697544098, -0.9092840552330017, -0.6487062573432922, -0.514944851398468, -0.9365308284759521, -1.0280835628509521, -0.011480195447802544, 0.8310054540634155, 1.33846914768219, -0.679206132888794, -0.7275770902633667, 0.628807783126831, 0.2955740988254547, 0.6097806692123413, 0.29946810007095337, 0.2926560938358307, -0.1784457266330719, 0.027072684839367867, -1.2600501775741577, 0.22126519680023193, -0.043615203350782394, -0.021606894209980965, 0.08716677129268646, 0.21725031733512878, 0.5477866530418396, -0.2122749239206314, 0.4413966238498688, -0.8136423826217651, -0.5633695721626282, -0.3775220513343811, 0.06459379196166992, 0.27274471521377563, 0.586087167263031, 1.0057322978973389, 0.4108922779560089, -0.9648796916007996, 1.0741338729858398, 0.3101598024368286, -0.12529881298542023, 0.3916921019554138, 0.15934745967388153, 0.15251211822032928, 0.19947019219398499, -1.233643889427185, -0.19622786343097687, 0.3796623945236206, -0.6315083503723145, 1.365517497062683, -0.40188029408454895, 1.5572550296783447, -1.000040888786316, 0.311904639005661, -0.6205005049705505, 0.643598198890686, -1.2968600988388062, 0.3235669434070587, -0.13866451382637024, -0.10995932668447495, -0.0709492638707161, -0.14323769509792328, -0.5485587120056152, 0.32340848445892334, -1.3250967264175415, 0.48866021633148193, 0.16404452919960022, -1.4315080642700195, -0.09397433698177338, -1.0692265033721924, -0.6771984696388245, 1.0834436416625977, -0.8396059274673462, 0.5575114488601685, 0.665107011795044, -0.54774010181427, -0.2531285285949707, 0.0020400232169777155, -0.4668095111846924, -1.7257782220840454, 0.7598400115966797, -0.16120420396327972, 0.21769262850284576, -1.088897943496704, -0.31099778413772583, 0.7017937302589417, 0.4323027729988098, -0.0003967669326812029, 0.8096097707748413, 0.3199300169944763, 0.1122831180691719, 0.29659131169319153, -0.31448841094970703, -0.012795583344995975, 0.22076432406902313, 1.209606409072876, -0.4855564534664154, 0.017819086089730263, 0.641026496887207, 0.3884856104850769, -0.1781916320323944, -0.699970543384552, -0.3631637990474701, -0.8446378707885742, -0.2041979879140854, 0.50341796875, -1.5442321300506592, 1.5608248710632324, -0.19804726541042328, -0.31705543398857117, 0.36628374457359314, 0.6606953740119934, 1.1064484119415283, 0.1029522493481636, -0.3138235807418823, -0.2055186778306961, 0.19630932807922363, -0.27227041125297546, 0.018965410068631172, -1.4125715494155884, -0.9550973176956177, -0.42472875118255615, -1.1947438716888428, 0.17601600289344788, 0.48552703857421875, -0.8976051807403564, 0.629930853843689, 1.6151862144470215, 0.35885676741600037, 0.8161941170692444, -0.5758931636810303, -0.1112888753414154, 1.1481313705444336, 0.5352560877799988, 0.6561692953109741, 0.41961878538131714, -0.3634776175022125, 0.11529877036809921, -0.21166230738162994, -0.4998369812965393, -0.7551987171173096, -0.5138290524482727, -0.5389951467514038, 0.21460971236228943, -0.20615680515766144, 0.7018895745277405, 1.1774003505706787, -0.07401448488235474, 1.2362496852874756, -0.40653014183044434, 0.6088175773620605, -0.13001684844493866, -0.17775683104991913, -0.14243890345096588, 0.09097731858491898, -0.5190146565437317, -1.2266108989715576, -0.24809609353542328, 0.3307117223739624, -0.2518216073513031, 0.5632745027542114, -0.4652634561061859, 0.505419909954071, -0.3592544198036194, 0.603988766670227, 0.008032258599996567, 0.2171310931444168, -0.3528290390968323, 0.4155116379261017, 0.44028380513191223, 0.9315388202667236, 0.7087224721908569, -0.6223524808883667, -0.6679202318191528, -0.4985726475715637, 0.12473493814468384, 1.0172067880630493, 0.8800240755081177, 1.3111807107925415, -0.28492626547813416, -0.22912581264972687, -0.16006574034690857, -0.03087899461388588, 0.7610061168670654, -0.13245940208435059, -0.6161106824874878, -0.09233281761407852, -1.110517144203186, -0.1456051915884018, -0.2600545883178711, 0.7385035753250122, 0.5909892320632935, 1.245336651802063, 0.6153592467308044, -0.2553861737251282, 0.5352815985679626, -0.15574245154857635, 0.08353117853403091, -1.2465317249298096, -0.2455594390630722, 1.260340690612793, -0.05088775232434273, 0.08446922898292542, -0.9855872392654419, -0.7186907529830933, 0.5295101404190063, -0.006673769559711218, 0.4893840253353119, -0.699249267578125, 0.01984715647995472, -0.08648211508989334, 0.18281932175159454, 0.05834515392780304, 0.26115819811820984, 0.7112177014350891, 0.4882430136203766, 0.3597230613231659, 0.5222354531288147, -1.0618171691894531, -0.44480833411216736, 0.8863975405693054, -0.9554719924926758, -0.5142333507537842, 0.5435107350349426, 0.43935197591781616, -0.12143245339393616, 0.018614739179611206, -0.08799920976161957, -0.09616488963365555, 1.3253273963928223, 0.14748232066631317, 0.7149076461791992, 1.0457427501678467, -0.1068560928106308, -0.1448127180337906, 0.4652721881866455, 0.40700870752334595, -0.06514067947864532, -0.28000450134277344, 0.42570146918296814, 0.7001937031745911, 1.1542365550994873, 0.6809830069541931, -0.7545707821846008, -0.48858124017715454, -0.6028019785881042, -0.6453400254249573, -0.5074434280395508, 0.7012795209884644, -0.13692113757133484, 0.16818588972091675, -0.7852773666381836, 0.6221825480461121, -0.3469960689544678, 0.442562460899353, 0.40208354592323303, 0.2936115860939026, -0.17151254415512085, -0.058621570467948914, 0.6073880195617676, 0.5407499670982361, 0.08660288900136948, -0.6816543936729431, -0.8518142700195312, -0.04896900802850723, 0.3272593021392822, -0.5103421211242676, -0.11676398664712906, -0.35411760210990906, 0.1265021115541458, -1.3982425928115845, 0.3405168950557709, -0.03979010879993439, 0.3273850679397583, 0.8385557532310486, -0.3100704848766327, -1.3604563474655151, 0.13713406026363373, 0.19968946278095245, -0.42215782403945923, 0.1553584486246109, -1.6341235637664795, -0.5907045602798462, -0.1263997107744217, -0.0464230477809906, 0.5568329691886902, 0.589840829372406, 0.07646697759628296, -0.46015098690986633, 0.0974811390042305, 0.4189096689224243, 0.6365928649902344, 0.03586277365684509, 0.5730682611465454, -0.5148237347602844, 0.17891386151313782, 0.24503500759601593, 0.07345306873321533, 0.2564932703971863, 1.2935590744018555, 1.182509183883667, 0.25511279702186584, 0.5010254383087158, 0.05787079781293869, -1.0976743698120117, 1.5742602348327637, 0.3891240358352661, 1.199523687362671, -0.17609085142612457, -0.24374693632125854, 0.9566606879234314, 0.06730347871780396, 0.4301377236843109, -0.3276140093803406, 1.415506362915039, 0.5650694966316223, -0.5612583756446838, -0.43936342000961304, -0.8513310551643372, 0.08152139186859131, 0.8411543965339661, 0.6443700790405273, -0.15862198173999786, -1.029217004776001, 0.3353549838066101, -0.8656154870986938, 0.08381558954715729, 1.000350832939148, -0.19958603382110596, 2.175034523010254, -0.29466986656188965, 0.3327716886997223, 0.15872007608413696, 0.019987639039754868, 0.01787254773080349, 0.8349311351776123, -0.4525499641895294, -0.9890544414520264, 0.45124053955078125, 0.3904743790626526, 0.6114500164985657, 0.7575817704200745, -1.0248751640319824, 1.6648356914520264, 0.13884742558002472, -1.0923408269882202, 0.05115373805165291, 0.46243488788604736, 0.1356504261493683, -0.5504747629165649, -0.07013977319002151, -0.22075198590755463, -0.2467254102230072, 0.22072918713092804, 1.1552844047546387, 0.36141082644462585, -0.6103931665420532, 0.04723723605275154, -0.5999628305435181, -0.30205589532852173, 0.09972396492958069, 0.3208859860897064, -0.2153741419315338, -0.3652369976043701, -0.48859336972236633, 0.11429065465927124, 0.284911572933197, -0.516310453414917, -0.8694786429405212, -1.3034554719924927, -0.27692338824272156, -0.6933726072311401, 1.1465983390808105, 0.35611671209335327, 0.27871379256248474, -0.47011271119117737, 1.0869508981704712, -0.0008792384760454297, 0.26494020223617554, -0.18579144775867462, -0.11332006752490997, 0.7824817299842834, -1.9848448038101196, -0.8577796220779419, 0.8486913442611694, 0.0999080017209053, -0.10832327604293823, -0.051447875797748566, 1.1441465616226196, 0.5941163897514343, -0.7905687689781189, 0.003335995599627495, 0.23372724652290344, -0.9923137426376343, -0.22674036026000977, 0.9510504603385925, 0.5606364011764526, -0.29344701766967773, -0.2753477692604065, -1.4689891338348389, 0.37308114767074585, 0.13378958404064178, -1.3060251474380493, 0.7786107063293457, -0.34866416454315186, 0.8406264781951904, 1.079866886138916, 0.29993870854377747, 0.7122089862823486, 0.6011159420013428, -0.29150456190109253, -0.20153744518756866, 0.45781782269477844, 0.4362759292125702, 0.3938791751861572, 0.1765444576740265, 0.38243913650512695, 0.7491296529769897, 0.22984418272972107, 0.4690985381603241, 0.4098771810531616, -0.21975064277648926, 0.6985156536102295, -0.6902590394020081, -0.6587896347045898, -0.1657254993915558, -0.09378336369991302, 0.20058003067970276, -0.30979856848716736, -0.035318903625011444, -0.7772698998451233, -0.6829549670219421, -1.0013511180877686, -0.14948610961437225, -0.49702557921409607, -0.7445570230484009, 0.06518667936325073, 1.6463196277618408, 0.36691683530807495, -0.1599564254283905, -0.05575435236096382, -0.39274513721466064, -0.6974661350250244, -0.614994466304779, 1.0641119480133057, 0.5751258730888367, -0.5463594794273376, 0.5950917601585388, -0.294851690530777, 0.11450383812189102, 0.5095577239990234, 0.3167617917060852, -0.8655470013618469, -1.228810429573059, -1.5615925788879395, 0.7729976773262024, -0.7772087454795837, 0.4238206744194031, 1.0937061309814453, 0.2231564074754715, 0.004981252830475569, -0.8141757845878601, 0.5181044340133667, 0.21961483359336853, -0.3624945878982544, -0.12673479318618774, -0.4084973931312561, 0.9920716881752014, -0.3357205092906952, -0.041742853820323944, 0.13728107511997223, 0.19354286789894104, -0.11515200138092041, -1.3742655515670776, -0.8145651817321777, 0.6767048239707947, 0.48404359817504883, 0.7026051878929138, -1.4710127115249634, 0.5770353674888611, 0.3910375237464905, 0.32293087244033813, 1.238886833190918, 0.29949134588241577, -0.7976167798042297, 0.10500619560480118, -0.040243834257125854, 0.5965331196784973, -0.4010605216026306, 0.6927742958068848, -0.6072148680686951, 0.987676739692688, -0.013956870883703232, -0.21241338551044464, 0.10036255419254303, -0.004468674771487713, -0.9315094947814941, 1.5271230936050415, -1.4268261194229126, 0.27868884801864624, -0.16410718858242035, -0.14573124051094055, -1.0901472568511963, 0.09027264267206192, 1.1597708463668823, -1.0889065265655518, -0.3297645151615143, -0.5606313943862915, 0.03523055836558342, -1.378004789352417, 0.5917930006980896, -0.6850835084915161, 0.11191079765558243, -0.2376275658607483, -0.6475127935409546, 0.7679175138473511, -0.20690324902534485, -0.6509755253791809, 0.4190177619457245, -0.003523903200402856, -0.9229809045791626, 0.6262316107749939, 1.7916549444198608, 0.3168903887271881, -0.31262725591659546, 1.0538381338119507, 1.4234486818313599, 0.3229982554912567, -0.3797515332698822, -0.40428492426872253, 0.0026676016859710217, 0.7176002860069275, 0.628128707408905, -0.0856025367975235, -0.2732076942920685, -0.13043203949928284, 0.8875687718391418, -0.5382871627807617, 0.1046433299779892, -0.06714355945587158, -0.4820294678211212, -0.6848006844520569, 0.07133971154689789, -0.45457348227500916, -0.19607077538967133, 1.4005025625228882, 0.342573344707489, -0.068914033472538, -0.43271204829216003, 1.022788643836975, -0.2239985466003418, 0.39170536398887634, 0.2910935580730438, 0.7447159886360168, -0.4342364966869354, 0.46878600120544434, -0.3107537627220154, 0.9723557829856873, -0.45776620507240295, -1.081865906715393, -1.832532525062561, 0.274514377117157, -0.3915233612060547, -1.4063937664031982, -0.7566642761230469, -0.9881546497344971, -0.5326256155967712, -1.218445062637329, -0.2043582797050476, -0.7231099605560303, 0.7323176264762878, -0.03524070978164673, -0.5381418466567993, -0.4510529339313507, 1.206170916557312, -0.20774203538894653, 0.4186267852783203, 0.3797186315059662, 0.6099098324775696, 0.7548472881317139, -0.1140984296798706, -0.07818524539470673, -0.4107609987258911, -0.4901105463504791, -1.0883474349975586, -0.3495160937309265, -0.33157265186309814, -1.1295942068099976, 1.0580142736434937, 0.31974172592163086, -0.540931761264801, -0.37627241015434265, -0.9863057136535645, -0.04770336672663689, 0.016376635059714317, 0.18917778134346008, -0.7580364346504211, -0.8395106792449951, -0.5265374779701233, 0.3587537705898285, 0.45880261063575745, 0.11478110402822495, -1.0952259302139282, -0.15538634359836578, 0.46335822343826294, -0.3630062937736511, -0.3665979206562042, -0.6195747256278992, 1.3221919536590576, -0.42710673809051514, 0.44809332489967346, 0.14174038171768188, 0.27396029233932495, -1.0036522150039673, -1.515234351158142, -0.7970826625823975, 0.40745458006858826, 0.6943818926811218, 0.44000017642974854, -0.21745769679546356, -0.12347694486379623, -0.8747642636299133, 0.4294816553592682, -0.5450714826583862, -0.8020694851875305, -0.3581863045692444, 0.5230516195297241, -1.605289340019226, -0.4257020652294159, -0.3894500136375427, 0.37058281898498535, 0.3290298879146576, 0.6341524720191956, 2.4992499351501465, 0.05203090235590935, -0.16814729571342468, -0.7620133757591248, 1.3799082040786743, -0.8784059882164001, -0.8627468943595886, -0.30438655614852905, 0.09736932814121246, -0.14517611265182495]"
